CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.8629035,5,8.57,0,0.74,7.616,27.4,4.8235,2,661,15.8,270.59,25.15,18.2
0.578956,5,5.65,1,0.86,6.308,25.18,4.549,3,368,15.5,280.73,30.09,25.4
0.4085875,1,8.57,1,0.86,6.744,38.5,4.549,5,375,14.6,312.84,39.97,17.6
0.351798,2.5,4.19,0,0.86,8.052,22.22,4.8235,5,665,17.6,260.45,20.21,17.6
0.806114,1.25,2.73,1,0.74,7.18,35.54,4.549,6,580,15.2,258.76,42.44,18.2
0.465377,0,4.92,0,0.74,7.18,27.03,4.549,8,424,15.2,262.14,27.62,19.4
0.4085875,2.75,9.3,0,0.62,7.616,30.36,4.549,8,368,18.5,260.45,35.03,26
0.1814295,5.75,4.92,1,0.86,7.616,35.54,4.549,7,562,14.3,262.14,37.5,18.8
0.7493245,1,8.57,0,0.62,6.308,33.69,4.549,4,650,14.9,309.46,25.15,29
0.692535,0.25,4.92,0,0.62,7.18,35.91,4.8235,9,432,19.4,273.97,10.33,29
0.1814295,1.5,7.84,0,0.62,7.616,35.91,4.8235,1,409,18.2,265.52,27.62,22.4
0.8629035,5,9.3,1,0.86,8.052,25.18,4.549,6,470,16.1,285.8,35.03,24.8
0.7493245,0.25,9.3,0,0.62,7.18,34.43,4.549,7,445,14.6,282.42,22.68,23.6
0.4085875,6,7.84,1,0.74,7.18,22.96,5.098,2,604,19.4,311.15,15.27,22.4
0.12464,2.75,7.11,0,0.86,6.308,38.5,5.098,5,429,17.3,279.04,42.44,18.8
0.919693,2,7.11,1,0.74,8.052,26.29,5.098,7,537,18.2,311.15,17.74,20
0.1814295,7,5.65,1,0.74,8.052,22.22,4.8235,2,586,19.1,324.67,7.86,24.2
0.692535,3,2.73,0,0.74,7.616,38.13,4.8235,9,372,19.7,314.53,44.91,20.6
0.5221665,7,8.57,1,0.86,7.616,32.58,4.549,6,618,15.2,314.53,39.97,26.6
0.238219,7,4.19,0,0.86,8.052,35.54,4.549,5,536,14.9,321.29,15.27,19.4
0.6357455,5.75,7.11,1,0.86,6.744,28.14,4.8235,8,630,15.5,263.83,32.56,27.8
0.8629035,4.5,7.84,0,0.74,8.052,23.7,5.098,4,438,19.7,319.6,32.56,16.4
0.5221665,4.75,6.38,0,0.86,6.744,29.99,4.8235,8,489,16.1,304.39,39.97,18.2
0.692535,7.5,3.46,0,0.74,8.052,36.28,4.8235,5,476,19.1,314.53,25.15,27.8
0.465377,2.25,4.92,1,0.86,7.18,26.66,5.098,6,298,16.7,309.46,12.8,24.8
0.7493245,2.25,7.11,1,0.86,6.308,27.4,4.8235,1,285,17.6,262.14,12.8,25.4
0.465377,1.25,4.92,1,0.86,6.308,34.43,4.549,2,477,17.9,279.04,15.27,27.8
0.2950085,3,6.38,1,0.86,8.052,22.96,4.8235,4,493,15.2,321.29,7.86,22.4
0.692535,0.75,8.57,0,0.74,8.052,25.55,4.8235,8,656,17,265.52,20.21,24.8
0.465377,1.5,4.92,0,0.86,7.616,35.54,4.8235,5,333,17.9,309.46,42.44,23.6
0.465377,0.5,8.57,1,0.74,7.18,22.96,5.098,4,567,18.2,265.52,27.62,25.4
0.12464,7.5,4.92,0,0.62,6.308,25.18,5.098,6,417,18.2,290.87,42.44,17.6
0.351798,1.75,7.11,0,0.74,8.052,36.28,5.098,3,332,17.9,302.7,25.15,20
0.4085875,6.75,3.46,1,0.86,7.616,26.66,4.8235,3,562,19.7,275.66,17.74,19.4
0.6357455,6.5,3.46,1,0.74,8.052,29.62,4.549,3,373,14.6,306.08,39.97,23
0.806114,4,3.46,1,0.86,6.744,33.32,4.8235,7,468,18.5,267.21,27.62,18.8
0.578956,1.25,7.11,0,0.62,8.052,33.32,4.549,5,430,18.5,268.9,17.74,29
0.351798,0.75,9.3,0,0.86,7.616,23.33,4.549,8,628,15.5,284.11,25.15,28.4
0.351798,6.25,8.57,0,0.62,6.744,36.65,4.549,7,332,17,322.98,42.44,17
0.465377,6.5,7.84,0,0.62,7.18,24.07,5.098,5,378,16.4,280.73,44.91,19.4
0.5221665,1.25,8.57,0,0.74,8.052,34.43,4.8235,5,454,17.9,272.28,27.62,21.2
0.1814295,1,4.19,1,0.86,7.18,37.76,4.8235,2,645,17.9,282.42,22.68,24.2
0.7493245,5.5,8.57,0,0.86,7.18,36.65,4.8235,9,370,18.8,284.11,39.97,27.2
0.2950085,4.75,6.38,0,0.86,7.616,29.62,4.8235,3,354,16.1,267.21,44.91,17
0.7493245,0,2.73,1,0.86,7.18,25.55,5.098,6,575,19.1,309.46,22.68,19.4
0.351798,5.75,6.38,1,0.62,6.308,31.47,4.8235,6,474,14.6,267.21,39.97,26
0.5221665,2.75,8.57,1,0.74,6.308,21.85,4.549,3,465,17.3,294.25,7.86,26.6
0.919693,6.5,6.38,1,0.86,6.744,28.14,4.8235,6,373,19.7,270.59,39.97,17.6
0.806114,6,7.11,0,0.86,7.18,30.36,5.098,8,585,17.6,324.67,20.21,24.8
0.578956,6.75,9.3,0,0.74,7.616,31.84,5.098,7,365,18.5,304.39,7.86,21.8
0.806114,6.25,5.65,0,0.62,6.308,22.59,4.549,6,494,19.4,312.84,37.5,26
0.2950085,5.25,6.38,1,0.74,8.052,30.36,5.098,9,596,15.5,285.8,35.03,26.6
0.692535,0.25,4.19,1,0.74,6.744,35.54,5.098,8,612,15.8,321.29,15.27,21.2
0.12464,5.25,4.92,1,0.86,8.052,35.54,5.098,8,663,17.9,307.77,32.56,26
0.4085875,1,5.65,0,0.86,6.744,30.73,5.098,4,412,14.3,287.49,22.68,26
0.919693,7.25,6.38,1,0.74,8.052,31.84,4.8235,6,424,17.9,273.97,10.33,18.2
0.692535,6,5.65,1,0.62,6.308,27.03,5.098,1,390,15.8,294.25,32.56,23.6
0.8629035,5.25,9.3,1,0.62,7.18,38.5,5.098,4,552,17.6,263.83,39.97,20
0.238219,7,2.73,1,0.62,8.052,35.91,4.8235,7,394,19.1,321.29,27.62,16.4
0.7493245,2.25,7.84,1,0.86,7.616,21.85,4.549,7,541,15.5,316.22,22.68,28.4
0.6357455,2.5,7.84,1,0.86,7.18,24.81,4.549,3,655,19.7,322.98,30.09,27.2
0.692535,6.75,7.11,0,0.62,6.744,34.8,4.8235,6,656,15.8,302.7,12.8,21.8
0.919693,1.75,7.11,0,0.62,6.744,35.91,4.8235,2,491,16.7,292.56,17.74,24.2
0.2950085,7.25,7.84,1,0.62,7.616,38.5,4.549,7,350,17.6,312.84,25.15,23
0.12464,4.75,3.46,1,0.62,8.052,36.28,4.549,8,528,17,302.7,15.27,28.4
0.2950085,6.75,2.73,0,0.86,6.308,28.88,5.098,8,467,17.3,314.53,12.8,24.8
0.7493245,1,9.3,1,0.74,6.744,38.13,5.098,1,661,19.7,265.52,27.62,18.2
0.806114,5.75,7.84,0,0.86,8.052,30.73,4.549,3,606,17.6,312.84,42.44,27.8
0.578956,0,7.11,1,0.86,7.616,31.47,5.098,8,643,14.6,312.84,15.27,24.8
0.465377,1.75,7.11,0,0.62,6.744,32.58,4.549,5,385,18.8,314.53,44.91,21.2
0.8629035,6.75,4.19,1,0.74,6.308,23.33,5.098,2,374,14.9,282.42,20.21,29
0.12464,2.75,4.92,0,0.74,7.616,31.1,4.549,9,349,18.8,295.94,44.91,18.2
0.6357455,4.25,5.65,1,0.86,7.18,37.76,4.549,4,576,16.7,314.53,22.68,27.8
0.578956,3.25,5.65,0,0.86,6.308,29.99,4.8235,1,482,16.1,263.83,35.03,27.8
0.351798,2,7.11,0,0.62,6.308,36.28,4.549,4,580,15.2,309.46,12.8,21.8
0.8629035,1.5,4.92,1,0.86,8.052,33.32,4.549,3,649,17.9,309.46,20.21,20
0.919693,7,6.38,1,0.74,8.052,25.55,4.549,4,456,18.5,277.35,37.5,20
0.692535,5.5,2.73,1,0.86,6.744,35.17,4.8235,6,369,17.6,311.15,44.91,28.4
0.12464,5.5,2.73,0,0.86,7.18,22.22,5.098,3,555,19.7,302.7,20.21,26
0.5221665,5.5,8.57,1,0.86,6.308,31.47,4.549,1,602,15.5,309.46,7.86,16.4
0.692535,6.5,2.73,1,0.74,7.18,23.7,5.098,1,561,18.8,277.35,30.09,18.2
0.919693,1.5,2.73,1,0.74,8.052,33.69,4.549,9,653,14.6,301.01,44.91,24.8
0.238219,6.5,9.3,0,0.86,7.18,37.76,5.098,4,533,17.3,284.11,39.97,25.4
0.4085875,2.25,4.19,1,0.86,7.616,37.76,4.549,2,422,19.4,316.22,27.62,25.4
0.5221665,6.5,6.38,0,0.74,6.308,25.55,4.8235,2,485,18.2,279.04,20.21,20.6
0.465377,3.75,4.92,0,0.86,6.744,28.14,4.8235,9,338,14.3,321.29,27.62,21.2
0.5221665,4,6.38,0,0.62,8.052,24.81,4.8235,8,370,19.1,309.46,44.91,28.4
0.12464,4,3.46,1,0.74,6.744,31.47,5.098,9,610,14.6,307.77,35.03,26.6
0.2950085,5.5,5.65,1,0.74,7.18,31.84,4.8235,4,450,14.6,265.52,27.62,27.8
0.2950085,7.5,4.92,1,0.86,6.308,31.47,4.549,9,287,16.4,304.39,35.03,17
0.351798,5.75,4.92,1,0.86,8.052,35.54,5.098,3,645,16.1,265.52,37.5,27.8
0.919693,0,3.46,1,0.62,8.052,27.77,4.549,6,303,14.9,285.8,44.91,22.4
0.12464,7,5.65,1,0.86,7.18,30.73,5.098,1,652,17.3,297.63,22.68,26.6
0.238219,3,9.3,0,0.86,6.744,22.22,4.549,1,399,19.1,301.01,27.62,18.8
0.465377,0.75,7.84,1,0.62,6.308,28.14,5.098,9,466,19.1,277.35,7.86,23
0.7493245,2,4.19,0,0.74,7.616,22.59,5.098,2,326,18.5,267.21,12.8,19.4
0.6357455,1.75,3.46,1,0.86,6.744,38.13,4.549,4,639,18.2,260.45,37.5,22.4
0.465377,5,4.19,0,0.62,6.744,28.88,5.098,5,319,15.2,316.22,39.97,29
0.578956,3.5,4.92,1,0.62,8.052,28.14,4.549,4,551,17,324.67,10.33,16.4
0.2950085,2.5,2.73,1,0.86,8.052,35.91,4.549,1,506,18.2,322.98,25.15,16.4
0.578956,7.25,3.46,0,0.86,6.308,29.25,5.098,7,555,19.4,275.66,39.97,18.8
0.806114,0,7.84,0,0.62,7.18,38.5,5.098,9,624,15.8,314.53,25.15,22.4
0.351798,7.25,9.3,1,0.62,7.616,34.06,4.549,1,477,14.3,272.28,22.68,20.6
0.8629035,7,3.46,0,0.62,6.744,36.28,4.8235,7,382,14.6,297.63,25.15,17
0.806114,5,4.92,1,0.74,7.18,27.4,4.549,5,371,19.7,299.32,12.8,22.4
0.7493245,2.5,9.3,0,0.74,6.308,25.18,4.549,2,378,14.3,290.87,20.21,20
0.692535,4.25,4.92,1,0.62,8.052,32.21,4.549,1,656,14.6,314.53,20.21,27.8
0.5221665,4.75,4.19,0,0.86,7.18,29.62,4.549,5,275,17.9,289.18,39.97,19.4
0.806114,1.25,3.46,1,0.74,7.616,23.7,5.098,1,452,19.7,290.87,44.91,27.2
0.2950085,7.25,5.65,0,0.74,7.616,27.77,5.098,4,288,15.8,322.98,15.27,25.4
0.692535,7,4.92,1,0.86,7.18,28.51,4.8235,7,362,15.8,294.25,32.56,24.8
0.8629035,2,7.84,0,0.86,8.052,37.76,4.549,5,378,17.6,309.46,27.62,23
0.2950085,0.5,3.46,0,0.86,6.744,28.88,5.098,7,588,17.3,258.76,30.09,29
0.2950085,4.25,7.84,1,0.62,7.18,36.28,5.098,7,457,14.9,292.56,27.62,18.2
0.4085875,5.5,6.38,1,0.86,7.18,34.8,4.549,5,366,16.1,307.77,27.62,18.8
0.7493245,1,4.92,0,0.86,7.616,28.14,5.098,5,494,18.5,272.28,25.15,17.6
0.1814295,3.25,2.73,1,0.62,6.744,22.96,5.098,2,318,16.1,287.49,42.44,24.2
0.351798,6.75,7.11,0,0.74,6.308,38.5,5.098,3,333,17.6,290.87,42.44,16.4
0.4085875,4,6.38,1,0.62,7.18,38.5,4.8235,1,600,15.8,312.84,42.44,17
0.7493245,2.25,8.57,0,0.74,8.052,32.58,4.549,2,546,18.2,297.63,17.74,21.2
0.351798,7.25,3.46,0,0.62,8.052,23.7,4.8235,6,347,16.7,316.22,20.21,23.6
0.238219,4,4.19,0,0.62,6.308,27.77,4.549,7,579,14.3,280.73,37.5,29
0.238219,4,9.3,1,0.86,8.052,38.13,4.549,1,577,17.9,292.56,17.74,20.6
0.578956,0.5,2.73,1,0.74,7.616,38.5,4.8235,3,534,18.2,275.66,30.09,17.6
0.12464,4.5,3.46,1,0.74,8.052,31.84,4.8235,5,373,15.2,284.11,12.8,26.6
0.692535,1,7.84,1,0.86,6.744,37.76,5.098,1,401,19.7,309.46,20.21,25.4
0.1814295,3.5,3.46,1,0.74,8.052,31.1,4.8235,5,329,17.9,317.91,10.33,26
0.12464,5.75,2.73,1,0.62,7.18,26.66,4.549,9,644,17.3,290.87,35.03,28.4
0.7493245,3,3.46,0,0.86,7.616,29.99,4.8235,3,290,17.3,285.8,25.15,24.8
0.351798,4.25,3.46,1,0.74,6.744,34.43,4.8235,8,433,14.9,262.14,30.09,23.6
0.7493245,3.75,7.84,1,0.74,7.616,34.06,4.549,7,288,17.9,263.83,27.62,27.2
0.351798,1.25,7.84,1,0.86,7.18,25.55,4.549,4,582,19.7,324.67,30.09,21.8
0.578956,0.75,3.46,1,0.86,7.616,37.76,4.549,4,381,19.7,314.53,42.44,25.4
0.806114,0.25,7.84,1,0.86,7.18,28.51,5.098,3,301,18.5,273.97,7.86,18.8
0.1814295,6.5,3.46,0,0.86,6.308,31.84,5.098,6,418,16.4,282.42,25.15,21.2
0.6357455,2,2.73,0,0.62,6.308,38.5,5.098,7,283,15.2,257.07,32.56,28.4
0.2950085,1.5,2.73,0,0.86,7.18,27.03,4.8235,1,590,18.8,322.98,27.62,17
0.919693,6.5,4.92,1,0.74,6.744,24.44,4.8235,5,541,14.3,314.53,15.27,21.8
0.8629035,2.75,9.3,0,0.86,7.616,21.85,5.098,4,318,17.3,280.73,20.21,26
0.6357455,4,4.92,0,0.86,7.18,21.85,5.098,9,526,14.9,265.52,27.62,21.8
0.806114,5.25,9.3,0,0.86,8.052,27.03,4.549,5,657,14.3,309.46,20.21,24.8
0.12464,1.25,4.19,1,0.86,7.616,27.03,4.549,6,462,17,302.7,10.33,18.2
0.578956,7,2.73,0,0.74,6.308,25.18,4.549,8,617,16.7,324.67,32.56,20.6
0.7493245,3.75,3.46,1,0.74,6.308,27.77,4.549,5,470,18.8,285.8,22.68,25.4
0.692535,3,4.19,0,0.74,7.18,33.32,4.549,6,386,16.4,279.04,39.97,23.6
0.4085875,1,6.38,1,0.86,8.052,34.43,5.098,5,309,17,316.22,30.09,21.2
0.578956,1.25,9.3,0,0.62,7.616,35.17,5.098,8,273,18.8,284.11,15.27,21.2
0.465377,3,7.11,1,0.86,7.18,35.54,4.8235,1,659,16.7,280.73,35.03,23.6
0.919693,6,8.57,1,0.74,6.308,30.36,4.8235,7,586,17.6,304.39,42.44,25.4
0.465377,1.75,5.65,1,0.74,7.18,24.07,5.098,7,402,18.8,312.84,39.97,21.2
0.4085875,2,7.84,1,0.62,7.18,35.17,4.549,6,469,17.9,322.98,44.91,21.2
0.7493245,0.25,6.38,0,0.86,6.744,22.59,5.098,3,503,18.2,311.15,15.27,18.8
0.806114,7.25,3.46,1,0.74,8.052,31.84,5.098,8,529,15.5,324.67,17.74,21.2
0.806114,5.75,6.38,0,0.62,6.744,28.88,4.8235,2,336,17.3,268.9,12.8,18.2
0.2950085,5.75,4.92,1,0.86,6.308,25.18,5.098,6,316,19.4,268.9,27.62,27.8
0.919693,7,2.73,0,0.74,6.744,24.44,4.8235,4,479,15.5,302.7,20.21,22.4
0.7493245,0.5,6.38,1,0.86,6.308,24.81,4.549,7,499,18.5,311.15,22.68,21.8
0.806114,7.5,7.84,1,0.74,6.308,32.21,5.098,6,569,19.4,284.11,42.44,18.8
0.1814295,0,4.19,1,0.86,7.18,37.02,5.098,5,357,16.7,265.52,25.15,26.6
0.4085875,6.75,7.84,1,0.74,8.052,30.36,4.8235,9,409,14.6,312.84,35.03,23.6
0.5221665,6.25,4.92,1,0.74,7.616,28.51,4.8235,4,350,14.6,262.14,39.97,23
0.5221665,6.25,7.84,0,0.86,6.744,32.95,5.098,6,368,17.9,267.21,20.21,22.4
0.7493245,5.25,3.46,0,0.62,7.18,34.06,4.8235,3,327,19.4,312.84,22.68,25.4
0.8629035,0.75,4.92,1,0.86,7.18,24.44,4.549,4,440,15.2,292.56,35.03,25.4
0.465377,6,8.57,1,0.62,6.308,24.07,4.549,7,467,15.5,265.52,44.91,27.2
0.2950085,0.75,4.92,1,0.74,8.052,22.59,5.098,7,465,16.1,309.46,15.27,23
0.12464,3.25,4.92,1,0.62,7.616,23.7,5.098,9,469,19.1,306.08,27.62,26
0.2950085,4,3.46,0,0.86,8.052,33.69,4.549,7,540,16.1,279.04,25.15,22.4
0.351798,5.25,3.46,0,0.62,6.308,33.69,5.098,1,378,17,306.08,35.03,22.4
0.7493245,2.5,4.92,1,0.86,6.308,25.55,4.8235,7,627,15.2,265.52,44.91,23.6
0.1814295,3,2.73,1,0.74,7.18,25.18,4.549,7,628,15.8,263.83,15.27,24.8
0.7493245,5.25,7.11,0,0.62,7.616,34.8,4.8235,4,517,15.8,284.11,7.86,27.2
0.806114,2.75,6.38,0,0.86,6.308,38.13,5.098,1,341,16.1,324.67,10.33,18.2
0.806114,2,3.46,0,0.62,6.744,24.07,4.8235,6,311,18.2,267.21,7.86,20
0.919693,2.5,7.84,0,0.62,7.18,30.36,4.549,3,610,18.5,309.46,25.15,18.8
0.6357455,5.5,4.92,0,0.74,8.052,22.59,4.8235,5,604,15.8,275.66,44.91,18.8
0.578956,4.75,6.38,1,0.86,6.744,34.8,5.098,2,572,18.8,316.22,32.56,23
0.2950085,2.5,6.38,0,0.62,7.616,22.96,4.549,7,407,17.6,316.22,39.97,23.6
0.919693,6.5,7.11,0,0.86,6.308,38.5,4.549,7,414,14.3,322.98,42.44,29
0.7493245,5.25,8.57,1,0.86,7.616,28.51,5.098,1,406,18.5,302.7,10.33,21.2
0.351798,3,7.84,0,0.62,7.616,28.88,4.8235,7,660,16.7,287.49,10.33,19.4
0.578956,6.5,9.3,0,0.86,7.18,30.36,5.098,2,296,16.4,307.77,42.44,26.6
0.465377,6,6.38,1,0.86,7.18,35.17,4.8235,6,519,17.6,322.98,27.62,29
0.4085875,7.25,8.57,0,0.86,7.18,34.8,4.549,6,488,19.4,324.67,32.56,19.4
0.692535,2.5,4.19,1,0.74,8.052,28.51,5.098,8,532,15.8,309.46,37.5,23
0.238219,3,3.46,1,0.62,7.18,28.14,4.8235,8,282,19.1,319.6,44.91,20.6
0.351798,5,4.19,0,0.86,7.616,38.13,4.8235,5,379,19.4,309.46,35.03,17.6
0.2950085,7,2.73,0,0.86,8.052,22.22,5.098,8,424,18.2,295.94,12.8,18.2
0.8629035,5.25,6.38,0,0.62,6.744,28.14,4.549,1,281,17,265.52,22.68,21.8
0.238219,7.25,9.3,0,0.86,7.18,29.62,4.549,4,533,18.5,260.45,17.74,16.4
0.578956,5,9.3,0,0.74,8.052,32.95,4.8235,3,649,15.2,273.97,39.97,26.6
0.806114,6.5,4.92,1,0.86,8.052,33.32,4.549,8,389,18.2,294.25,17.74,20.6
0.6357455,0.75,7.11,1,0.86,6.308,34.8,4.549,2,308,19.7,309.46,17.74,16.4
0.5221665,3.5,8.57,0,0.74,6.308,35.54,5.098,2,421,16.4,307.77,39.97,23
0.12464,2.75,5.65,0,0.74,7.18,30.36,4.549,5,610,17.6,319.6,42.44,24.8
0.6357455,1.75,4.19,0,0.62,8.052,34.8,5.098,2,450,19.7,280.73,17.74,20.6
0.2950085,5.25,5.65,0,0.62,6.744,25.92,5.098,8,606,19.7,273.97,35.03,22.4
0.12464,2.5,9.3,1,0.86,8.052,34.8,5.098,8,400,18.8,263.83,39.97,24.2
0.8629035,1.5,4.19,1,0.74,7.18,32.95,5.098,6,466,16.1,267.21,15.27,22.4
0.238219,7,4.92,1,0.74,7.616,26.29,4.8235,3,643,14.9,306.08,35.03,28.4
0.5221665,3.5,7.84,0,0.74,7.18,34.8,4.8235,8,469,17.9,270.59,42.44,20.6
0.7493245,3.25,4.19,1,0.62,7.616,27.77,4.8235,1,350,16.1,292.56,42.44,17.6
0.4085875,6,6.38,1,0.74,6.308,34.8,5.098,8,382,17,263.83,7.86,24.8
0.12464,0.75,4.92,1,0.86,6.744,34.43,4.549,8,343,19.4,311.15,30.09,22.4
0.351798,6,4.92,1,0.74,7.616,30.73,4.549,8,425,17,263.83,44.91,22.4
0.238219,2.5,4.92,0,0.62,7.616,31.1,4.8235,1,302,14.9,309.46,39.97,18.8
0.2950085,6,4.92,1,0.86,6.308,31.1,4.549,2,308,19.7,319.6,37.5,27.2
0.1814295,4.25,3.46,0,0.74,6.744,23.7,4.549,4,535,19.7,282.42,10.33,25.4
0.1814295,5.5,5.65,1,0.86,7.18,22.59,5.098,1,523,16.7,267.21,25.15,19.4
0.919693,7,3.46,0,0.74,6.744,31.84,5.098,8,661,18.5,302.7,27.62,16.4
0.5221665,4.25,9.3,1,0.86,8.052,37.39,4.549,7,543,18.8,282.42,20.21,23.6
0.692535,1.5,6.38,1,0.86,6.308,37.02,5.098,3,331,17,321.29,44.91,16.4
0.578956,7,7.11,0,0.74,6.308,25.55,4.8235,5,456,14.6,301.01,22.68,27.2
0.238219,6.75,5.65,1,0.86,6.308,27.03,4.549,3,297,18.5,304.39,12.8,28.4
0.6357455,3.5,2.73,0,0.62,8.052,29.99,4.549,1,511,14.9,289.18,27.62,18.2
0.7493245,2.75,6.38,0,0.62,7.18,33.69,4.8235,2,544,15.8,319.6,15.27,17
0.351798,4,4.92,0,0.86,6.744,22.22,4.8235,6,403,17,285.8,7.86,17
0.806114,2.5,2.73,0,0.62,7.616,35.54,4.549,7,449,17.9,285.8,30.09,18.2
0.7493245,6,8.57,0,0.62,6.308,34.43,4.549,8,344,14.6,324.67,20.21,23.6
0.2950085,4.5,4.92,1,0.62,6.744,27.4,5.098,9,489,17.6,301.01,17.74,25.4
0.2950085,0.5,6.38,1,0.86,6.308,28.14,4.549,3,601,17.9,285.8,25.15,16.4
0.8629035,1.75,7.84,1,0.62,6.744,36.28,4.549,7,393,14.3,280.73,12.8,20.6
0.1814295,1.75,4.92,1,0.74,7.616,28.88,4.8235,8,328,14.6,275.66,12.8,23.6
0.12464,1.5,5.65,0,0.62,6.308,35.54,4.8235,5,490,19.1,324.67,10.33,21.2
0.4085875,1.75,4.19,1,0.62,8.052,25.18,4.8235,1,454,17.9,301.01,35.03,17.6
0.465377,0.25,5.65,1,0.62,6.308,33.69,4.549,6,530,16.7,284.11,42.44,24.2
0.692535,4,8.57,0,0.62,7.616,22.59,4.8235,6,638,17.9,294.25,10.33,18.8
0.806114,5.75,9.3,0,0.62,6.744,25.55,4.549,3,454,14.6,260.45,42.44,16.4
0.5221665,3.25,7.84,1,0.62,7.616,31.47,5.098,1,438,18.8,285.8,32.56,21.8
0.4085875,6.25,5.65,1,0.74,7.616,31.84,4.549,9,276,17,319.6,27.62,23.6
0.5221665,2,5.65,1,0.86,6.744,35.91,4.549,1,501,14.6,302.7,30.09,23
0.4085875,5.75,2.73,1,0.86,7.18,33.69,4.549,9,310,18.2,311.15,15.27,16.4
0.8629035,2,6.38,0,0.62,7.18,38.5,4.549,2,621,14.9,257.07,15.27,29
0.692535,6,9.3,1,0.62,8.052,38.5,5.098,8,659,18.5,301.01,39.97,27.2
0.7493245,3.5,4.92,0,0.86,8.052,36.65,5.098,1,312,16.7,312.84,42.44,25.4
0.465377,7.25,9.3,1,0.62,8.052,26.66,4.8235,7,313,14.3,307.77,17.74,26
0.7493245,5.75,8.57,0,0.86,8.052,28.88,5.098,5,485,19.4,304.39,20.21,24.2
0.806114,0.5,7.84,0,0.62,7.18,30.73,4.8235,2,473,18.2,263.83,30.09,24.8
0.2950085,7,3.46,0,0.86,6.744,35.54,5.098,5,591,15.5,301.01,7.86,23.6
0.351798,7.25,2.73,1,0.86,6.744,38.5,5.098,1,447,18.8,307.77,27.62,20
0.12464,1.75,6.38,0,0.86,8.052,34.06,4.8235,6,640,15.8,275.66,12.8,26.6
0.2950085,6.75,3.46,0,0.62,6.744,38.13,4.8235,2,593,18.8,280.73,20.21,18.8
0.5221665,5.25,9.3,1,0.86,6.308,35.17,5.098,5,656,17.3,275.66,20.21,18.8
0.4085875,6.75,4.92,0,0.62,6.308,27.77,5.098,7,532,18.8,268.9,22.68,27.2
0.7493245,2.25,3.46,1,0.74,6.744,28.51,4.549,1,544,14.3,319.6,22.68,25.4
0.806114,7.25,2.73,1,0.62,7.616,28.51,4.549,4,352,15.2,322.98,12.8,27.2
0.465377,4.25,7.11,1,0.86,8.052,22.22,4.549,3,652,14.3,304.39,10.33,27.8
0.12464,6.25,5.65,0,0.86,6.308,37.76,4.8235,7,634,19.1,294.25,44.91,26.6
0.465377,2.75,2.73,0,0.74,8.052,32.95,5.098,7,501,16.7,257.07,39.97,17
0.12464,1.75,7.11,0,0.74,7.18,34.43,5.098,9,405,16.1,275.66,42.44,27.2
0.806114,6.25,7.84,1,0.74,8.052,24.44,4.8235,9,313,17,290.87,30.09,24.8
0.692535,3.25,3.46,0,0.74,8.052,38.5,4.549,8,567,14.3,294.25,27.62,22.4
0.8629035,7.25,4.19,1,0.74,8.052,37.76,4.8235,1,645,15.5,302.7,7.86,25.4
0.919693,3.75,7.11,0,0.62,8.052,24.44,4.8235,7,293,17.3,306.08,30.09,21.8
0.806114,4.75,4.19,1,0.62,6.308,27.03,5.098,3,459,14.6,289.18,22.68,21.8
0.8629035,4.25,6.38,0,0.62,7.18,30.73,5.098,6,653,19.1,270.59,20.21,26
0.8629035,6,7.84,1,0.86,8.052,35.17,4.549,2,322,18.5,285.8,30.09,26.6
0.692535,3.75,8.57,1,0.74,6.308,29.62,4.549,3,639,15.8,268.9,12.8,23.6
0.5221665,6,5.65,1,0.86,7.616,27.77,5.098,7,342,18.2,301.01,37.5,18.2
0.351798,2.25,7.11,1,0.74,6.744,34.8,4.549,1,474,19.7,260.45,20.21,25.4
0.8629035,0,7.11,0,0.86,6.744,31.1,5.098,9,483,18.8,295.94,7.86,16.4
0.2950085,0.75,4.19,1,0.62,8.052,32.95,4.549,1,513,18.8,311.15,10.33,24.2
0.5221665,2,8.57,0,0.86,6.744,28.88,4.549,3,413,16.4,273.97,22.68,22.4
0.1814295,3.5,3.46,0,0.86,7.18,34.06,4.549,7,294,18.2,319.6,42.44,16.4
0.1814295,2,4.92,1,0.86,7.18,29.99,5.098,9,490,14.6,287.49,44.91,29
0.578956,4.25,8.57,0,0.62,6.744,37.76,5.098,1,283,14.6,309.46,10.33,17.6
0.465377,6.25,3.46,0,0.62,6.308,23.7,5.098,9,297,19.7,292.56,44.91,27.8
0.351798,0,5.65,0,0.86,8.052,36.28,5.098,5,650,16.1,317.91,35.03,18.8
0.919693,3.25,7.11,0,0.86,7.18,33.69,5.098,6,521,15.5,297.63,37.5,22.4
0.7493245,1.25,5.65,1,0.62,6.308,30.73,4.549,7,359,16.1,314.53,39.97,16.4
0.692535,3.75,4.19,0,0.74,8.052,38.5,4.549,7,284,19.1,289.18,15.27,21.8
0.8629035,2.5,6.38,0,0.74,6.744,34.43,5.098,6,483,14.9,294.25,44.91,26
0.7493245,7,5.65,1,0.62,7.616,34.8,4.549,9,288,16.7,302.7,10.33,21.2
0.4085875,4.75,6.38,0,0.62,8.052,34.43,5.098,9,490,19.1,268.9,12.8,19.4
